,timestamp,location,price,FirstName,LastName
868,2014-01-13,Brew've Been Served,6.69,Inga,Ferro
869,2014-01-13,Guy's Gyros,15.84,Inga,Ferro
870,2014-01-13,Brew've Been Served,8.04,Sven,Flecha
871,2014-01-13,Guy's Gyros,36.89,Sven,Flecha
872,2014-01-13,Hippokampos,31.97,Sven,Flecha
873,2014-01-13,Bean There Done That,15.24,Birgitta,Frente
874,2014-01-13,Hippokampos,25.09,Birgitta,Frente
875,2014-01-13,Abila Zacharo,23.03,Vira,Frente
876,2014-01-13,Bean There Done That,18.59,Vira,Frente
877,2014-01-13,Abila Zacharo,39.95,Stenig,Fusil
878,2014-01-13,Brew've Been Served,4.18,Stenig,Fusil
879,2014-01-13,Carlyle Chemical Inc.,1718.96,Albina,Hafon
880,2014-01-13,Abila Airport,3617.47,Albina,Hafon
881,2014-01-13,Kronos Pipe and Irrigation,2852.74,Albina,Hafon
882,2014-01-13,Maximum Iron and Steel,689.85,Albina,Hafon
883,2014-01-13,Ouzeri Elian,19.82,Albina,Hafon
884,2014-01-13,Brew've Been Served,11.49,Kanon,Herrero
885,2014-01-13,Guy's Gyros,28.57,Kanon,Herrero
886,2014-01-13,Brew've Been Served,18.23,Varja,Lagos
887,2014-01-13,Abila Airport,4417.03,Henk,Mies
888,2014-01-13,Abila Airport,2228.08,Henk,Mies
889,2014-01-13,Brew've Been Served,16.05,Minke,Mies
890,2014-01-13,Frydos Autosupply n' More,87.57,Minke,Mies
891,2014-01-13,Hippokampos,17.17,Minke,Mies
892,2014-01-13,Nationwide Refinery,204.58,Cecilia,Morluniau
893,2014-01-13,Stewart and Sons Fabrication,4071.95,Cecilia,Morluniau
894,2014-01-13,Coffee Cameleon,17.76,Adra,Nubarron
895,2014-01-13,Guy's Gyros,37.37,Adra,Nubarron
896,2014-01-13,Katerina’s Café,35.7,Adra,Nubarron
897,2014-01-13,Katerina’s Café,11.36,Marin,Onda
898,2014-01-13,Ouzeri Elian,8.32,Marin,Onda
899,2014-01-13,Abila Zacharo,64.5,Elsa,Orilla
900,2014-01-13,Jack's Magical Beans,5.22,Elsa,Orilla
901,2014-01-13,Hallowed Grounds,13.68,Kare,Orilla
902,2014-01-13,Katerina’s Café,24.26,Kare,Orilla
903,2014-01-13,Hallowed Grounds,5.85,Hennie,Osvaldo
904,2014-01-13,Katerina’s Café,33.11,Hennie,Osvaldo
905,2014-01-13,Coffee Cameleon,19.93,Bertrand,Ovan
906,2014-01-13,Katerina’s Café,29.55,Bertrand,Ovan
907,2014-01-13,Katerina’s Café,29.83,Bertrand,Ovan
908,2014-01-13,Guy's Gyros,12.76,Felix,Resumir
909,2014-01-13,Shoppers' Delight,144.4,Felix,Resumir
910,2014-01-13,Gelatogalore,32.83,Orhan,Strum
911,2014-01-13,Hippokampos,39.63,Orhan,Strum
912,2014-01-13,Jack's Magical Beans,9.64,Orhan,Strum
913,2014-01-13,Abila Zacharo,8.72,Brand,Tempestad
914,2014-01-13,Brew've Been Served,8.0,Brand,Tempestad
915,2014-01-13,Brew've Been Served,18.71,Edvard,Vann
916,2014-01-13,Guy's Gyros,20.47,Edvard,Vann
917,2014-01-13,Ouzeri Elian,35.03,Edvard,Vann
918,2014-01-13,Brew've Been Served,19.64,Isia,Vann
919,2014-01-13,Guy's Gyros,22.34,Isia,Vann
920,2014-01-13,Hippokampos,39.9,Isia,Vann
921,2014-01-13,Guy's Gyros,29.25,Willem,Vasco-Pais
922,2014-01-13,Hippokampos,29.22,Willem,Vasco-Pais
923,2014-01-13,Jack's Magical Beans,17.52,Willem,Vasco-Pais
924,2014-01-14,Kalami Kafenion,16.84,Lucas,Alcazar
925,2014-01-14,Ouzeri Elian,15.94,Lucas,Alcazar
926,2014-01-14,Bean There Done That,7.28,Lars,Azada
927,2014-01-14,Hippokampos,39.64,Lars,Azada
928,2014-01-14,Albert's Fine Clothing,228.72,Felix,Balas
929,2014-01-14,Bean There Done That,19.37,Felix,Balas
930,2014-01-14,Kalami Kafenion,17.38,Felix,Balas
931,2014-01-14,Brewed Awakenings,17.14,Ingrid,Barranco
932,2014-01-14,Jack's Magical Beans,13.32,Isak,Baza
933,2014-01-14,Ouzeri Elian,11.86,Isak,Baza
934,2014-01-14,Coffee Cameleon,15.63,Linnea,Bergen
935,2014-01-14,Hippokampos,36.01,Linnea,Bergen
936,2014-01-14,Brew've Been Served,6.45,Loreto,Bodrogi
937,2014-01-14,Hippokampos,19.07,Loreto,Bodrogi
938,2014-01-14,Brewed Awakenings,8.3,Isande,Borrasca
939,2014-01-14,Chostus Hotel,109.54,Isande,Borrasca
940,2014-01-14,Hippokampos,22.13,Isande,Borrasca
941,2014-01-14,Hallowed Grounds,10.75,Nils,Calixto
942,2014-01-14,Hippokampos,18.81,Nils,Calixto
943,2014-01-14,Katerina’s Café,31.8,Nils,Calixto
944,2014-01-14,Gelatogalore,10.98,Axel,Calzas
945,2014-01-14,Hippokampos,10.71,Axel,Calzas
946,2014-01-14,Brewed Awakenings,11.35,Ada,Campo-Corrente
947,2014-01-14,Hippokampos,23.56,Ada,Campo-Corrente
948,2014-01-14,Kalami Kafenion,15.15,Ada,Campo-Corrente
949,2014-01-14,Bean There Done That,7.82,Gustav,Cazar
950,2014-01-14,Kalami Kafenion,15.27,Gustav,Cazar
951,2014-01-14,Guy's Gyros,34.26,Hideki,Cocinaro
952,2014-01-14,Hallowed Grounds,13.0,Hideki,Cocinaro
953,2014-01-14,Ouzeri Elian,22.3,Hideki,Cocinaro
954,2014-01-14,Guy's Gyros,16.35,Lidelse,Dedos
955,2014-01-14,Hallowed Grounds,19.99,Lidelse,Dedos
956,2014-01-14,Katerina’s Café,12.65,Lidelse,Dedos
957,2014-01-14,Brew've Been Served,11.94,Inga,Ferro
958,2014-01-14,Guy's Gyros,25.28,Inga,Ferro
959,2014-01-14,Katerina’s Café,33.54,Inga,Ferro
960,2014-01-14,Brew've Been Served,8.24,Sven,Flecha
961,2014-01-14,Gelatogalore,27.26,Sven,Flecha
962,2014-01-14,Guy's Gyros,12.96,Sven,Flecha
963,2014-01-14,Guy's Gyros,38.26,Birgitta,Frente
964,2014-01-14,Hallowed Grounds,10.21,Birgitta,Frente
965,2014-01-14,Katerina’s Café,18.35,Birgitta,Frente
966,2014-01-14,Bean There Done That,5.9,Vira,Frente
967,2014-01-14,Katerina’s Café,10.03,Vira,Frente
968,2014-01-14,Abila Zacharo,8.41,Stenig,Fusil
969,2014-01-14,Brew've Been Served,3.66,Stenig,Fusil
970,2014-01-14,Abila Airport,2369.56,Benito,Hawelon
971,2014-01-14,Nationwide Refinery,1301.01,Benito,Hawelon
972,2014-01-14,Stewart and Sons Fabrication,540.19,Benito,Hawelon
973,2014-01-14,Brew've Been Served,3.21,Kanon,Herrero
974,2014-01-14,Albert's Fine Clothing,50.77,Varja,Lagos
975,2014-01-14,Brew've Been Served,10.96,Varja,Lagos
976,2014-01-14,Ouzeri Elian,27.32,Varja,Lagos
977,2014-01-14,Abila Airport,228.41,Henk,Mies
978,2014-01-14,Abila Airport,4898.39,Henk,Mies
979,2014-01-14,Abila Zacharo,24.87,Minke,Mies
980,2014-01-14,Brewed Awakenings,12.74,Minke,Mies
981,2014-01-14,Frydos Autosupply n' More,42.72,Minke,Mies
982,2014-01-14,Carlyle Chemical Inc.,3630.57,Valeria,Morlun
983,2014-01-14,Carlyle Chemical Inc.,794.88,Valeria,Morlun
984,2014-01-14,Carlyle Chemical Inc.,3470.99,Valeria,Morlun
985,2014-01-14,Nationwide Refinery,570.95,Valeria,Morlun
986,2014-01-14,Nationwide Refinery,965.72,Cecilia,Morluniau
987,2014-01-14,Stewart and Sons Fabrication,278.52,Cecilia,Morluniau
988,2014-01-14,Coffee Cameleon,7.84,Adra,Nubarron
989,2014-01-14,Abila Zacharo,10.24,Marin,Onda
990,2014-01-14,Hallowed Grounds,4.59,Marin,Onda
991,2014-01-14,Guy's Gyros,50.4,Elsa,Orilla
992,2014-01-14,Jack's Magical Beans,3.36,Elsa,Orilla
993,2014-01-14,Kalami Kafenion,23.1,Kare,Orilla
994,2014-01-14,Katerina’s Café,11.89,Kare,Orilla
995,2014-01-14,Abila Zacharo,15.26,Hennie,Osvaldo
996,2014-01-14,Brew've Been Served,16.53,Hennie,Osvaldo
997,2014-01-14,Roberts and Sons,203.81,Hennie,Osvaldo
998,2014-01-14,Coffee Cameleon,9.8,Bertrand,Ovan
999,2014-01-14,Katerina’s Café,15.46,Bertrand,Ovan
1000,2014-01-14,Katerina’s Café,36.95,Bertrand,Ovan
1001,2014-01-14,Brew've Been Served,12.31,Felix,Resumir
1002,2014-01-14,Frydos Autosupply n' More,146.74,Felix,Resumir
1003,2014-01-14,Hippokampos,17.18,Felix,Resumir
1004,2014-01-14,Abila Scrapyard,4277.4,Dylan,Scozzese
1005,2014-01-14,Abila Airport,3339.21,Dylan,Scozzese
1006,2014-01-14,Nationwide Refinery,4429.76,Dylan,Scozzese
1007,2014-01-14,Jack's Magical Beans,15.7,Orhan,Strum
1008,2014-01-14,Katerina’s Café,29.12,Orhan,Strum
1009,2014-01-14,Brew've Been Served,5.87,Brand,Tempestad
1010,2014-01-14,Chostus Hotel,113.08,Brand,Tempestad
1011,2014-01-14,Brew've Been Served,4.72,Edvard,Vann
1012,2014-01-14,Guy's Gyros,23.59,Edvard,Vann
1013,2014-01-14,Katerina’s Café,29.1,Edvard,Vann
1014,2014-01-14,Brew've Been Served,7.31,Isia,Vann
1015,2014-01-14,Guy's Gyros,26.14,Isia,Vann
1016,2014-01-14,Katerina’s Café,20.95,Isia,Vann
1017,2014-01-14,Gelatogalore,39.17,Willem,Vasco-Pais
1018,2014-01-14,Hippokampos,9.55,Willem,Vasco-Pais
1019,2014-01-14,Jack's Magical Beans,18.08,Willem,Vasco-Pais
1020,2014-01-15,Hallowed Grounds,15.86,Lucas,Alcazar
1021,2014-01-15,Ouzeri Elian,24.81,Lucas,Alcazar
1022,2014-01-15,Ouzeri Elian,32.95,Lucas,Alcazar
1023,2014-01-15,Guy's Gyros,14.37,Lars,Azada
1024,2014-01-15,Abila Zacharo,8.83,Felix,Balas
1025,2014-01-15,Bean There Done That,5.34,Felix,Balas
1026,2014-01-15,Hippokampos,35.12,Felix,Balas
1027,2014-01-15,Abila Zacharo,23.51,Ingrid,Barranco
1028,2014-01-15,Brewed Awakenings,15.75,Ingrid,Barranco
1029,2014-01-15,Hippokampos,13.0,Isak,Baza
1030,2014-01-15,Ouzeri Elian,23.18,Isak,Baza
1031,2014-01-15,Coffee Cameleon,5.49,Linnea,Bergen
1032,2014-01-15,Katerina’s Café,13.77,Linnea,Bergen
1033,2014-01-15,Ouzeri Elian,8.93,Linnea,Bergen
1034,2014-01-15,Brew've Been Served,15.58,Loreto,Bodrogi
1035,2014-01-15,Gelatogalore,31.21,Loreto,Bodrogi
1036,2014-01-15,Guy's Gyros,21.43,Loreto,Bodrogi
1037,2014-01-15,Brewed Awakenings,11.62,Isande,Borrasca
1038,2014-01-15,Frydos Autosupply n' More,18.91,Isande,Borrasca
1039,2014-01-15,Hippokampos,22.61,Isande,Borrasca
1040,2014-01-15,Abila Zacharo,31.0,Nils,Calixto
1041,2014-01-15,Bean There Done That,13.13,Axel,Calzas
1042,2014-01-15,Hippokampos,32.4,Axel,Calzas
1043,2014-01-15,Hippokampos,16.37,Axel,Calzas
1044,2014-01-15,Brewed Awakenings,3.62,Ada,Campo-Corrente
1045,2014-01-15,Hippokampos,36.7,Ada,Campo-Corrente
1046,2014-01-15,Shoppers' Delight,102.0,Ada,Campo-Corrente
1047,2014-01-15,Bean There Done That,18.96,Gustav,Cazar
1048,2014-01-15,Hippokampos,10.35,Gustav,Cazar
1049,2014-01-15,Ouzeri Elian,36.47,Gustav,Cazar
1050,2014-01-15,Hallowed Grounds,12.17,Hideki,Cocinaro
1051,2014-01-15,Kronos Mart,258.83,Hideki,Cocinaro
1052,2014-01-15,Ouzeri Elian,22.86,Hideki,Cocinaro
1053,2014-01-15,Kalami Kafenion,26.17,Lidelse,Dedos
1054,2014-01-15,Brew've Been Served,6.58,Inga,Ferro
1055,2014-01-15,Gelatogalore,39.4,Inga,Ferro
1056,2014-01-15,General Grocer,106.2,Inga,Ferro
1057,2014-01-15,Brew've Been Served,3.71,Sven,Flecha
1058,2014-01-15,Guy's Gyros,25.58,Birgitta,Frente
1059,2014-01-15,Hallowed Grounds,5.28,Birgitta,Frente
1060,2014-01-15,Katerina’s Café,11.45,Birgitta,Frente
1061,2014-01-15,Bean There Done That,15.24,Vira,Frente
1062,2014-01-15,Hippokampos,21.14,Vira,Frente
1063,2014-01-15,Kalami Kafenion,27.86,Vira,Frente
1064,2014-01-15,Brew've Been Served,15.5,Stenig,Fusil
1065,2014-01-15,Guy's Gyros,36.35,Stenig,Fusil
1066,2014-01-15,Brew've Been Served,11.23,Kanon,Herrero
1067,2014-01-15,Guy's Gyros,27.01,Kanon,Herrero
1068,2014-01-15,Brew've Been Served,14.06,Varja,Lagos
1069,2014-01-15,Guy's Gyros,18.04,Varja,Lagos
1070,2014-01-15,Ouzeri Elian,12.9,Varja,Lagos
1071,2014-01-15,Abila Airport,3152.41,Henk,Mies
1072,2014-01-15,Abila Airport,875.87,Henk,Mies
1073,2014-01-15,Brew've Been Served,9.7,Minke,Mies
1074,2014-01-15,Guy's Gyros,31.04,Minke,Mies
1075,2014-01-15,Hippokampos,38.23,Minke,Mies
1076,2014-01-15,Stewart and Sons Fabrication,4485.38,Adan,Morlun
1077,2014-01-15,Carlyle Chemical Inc.,3608.08,Valeria,Morlun
1078,2014-01-15,Carlyle Chemical Inc.,1112.04,Valeria,Morlun
1079,2014-01-15,Carlyle Chemical Inc.,1392.73,Valeria,Morlun
1080,2014-01-15,Katerina’s Café,24.15,Valeria,Morlun
1081,2014-01-15,Nationwide Refinery,3004.98,Valeria,Morlun
1082,2014-01-15,Nationwide Refinery,1391.24,Cecilia,Morluniau
1083,2014-01-15,Kronos Pipe and Irrigation,2564.0,Irene,Nant
1084,2014-01-15,Maximum Iron and Steel,4788.22,Irene,Nant
1085,2014-01-15,Coffee Cameleon,19.93,Adra,Nubarron
1086,2014-01-15,Guy's Gyros,15.89,Adra,Nubarron
1087,2014-01-15,Katerina’s Café,12.12,Marin,Onda
1088,2014-01-15,Katerina’s Café,39.63,Marin,Onda
1089,2014-01-15,Jack's Magical Beans,5.3,Elsa,Orilla
1090,2014-01-15,Katerina’s Café,55.6,Elsa,Orilla
1091,2014-01-15,Ouzeri Elian,28.86,Elsa,Orilla
1092,2014-01-15,Abila Zacharo,24.53,Kare,Orilla
1093,2014-01-15,Hallowed Grounds,14.33,Kare,Orilla
1094,2014-01-15,Katerina’s Café,39.23,Kare,Orilla
1095,2014-01-15,Brew've Been Served,11.47,Hennie,Osvaldo
1096,2014-01-15,Abila Zacharo,33.8,Bertrand,Ovan
1097,2014-01-15,Coffee Cameleon,14.47,Bertrand,Ovan
1098,2014-01-15,Katerina’s Café,27.48,Bertrand,Ovan
1099,2014-01-15,Brew've Been Served,18.58,Felix,Resumir
1100,2014-01-15,Kalami Kafenion,28.82,Felix,Resumir
1101,2014-01-15,Hippokampos,37.16,Orhan,Strum
1102,2014-01-15,Jack's Magical Beans,4.06,Orhan,Strum
1103,2014-01-15,Kalami Kafenion,22.39,Orhan,Strum
1104,2014-01-15,Brew've Been Served,19.87,Brand,Tempestad
1105,2014-01-15,Frydos Autosupply n' More,235.27,Brand,Tempestad
1106,2014-01-15,Hippokampos,38.89,Brand,Tempestad
1107,2014-01-15,Brew've Been Served,4.92,Edvard,Vann
1108,2014-01-15,General Grocer,137.65,Edvard,Vann
1109,2014-01-15,Guy's Gyros,19.8,Edvard,Vann
1110,2014-01-15,Guy's Gyros,29.34,Isia,Vann
1111,2014-01-15,Guy's Gyros,28.75,Isia,Vann
1112,2014-01-15,Gelatogalore,9.61,Willem,Vasco-Pais
1113,2014-01-15,General Grocer,83.11,Willem,Vasco-Pais
1114,2014-01-15,Jack's Magical Beans,19.54,Willem,Vasco-Pais
1115,2014-01-16,Guy's Gyros,10.27,Lucas,Alcazar
1116,2014-01-16,Hallowed Grounds,12.19,Lucas,Alcazar
1117,2014-01-16,Ouzeri Elian,9.91,Lucas,Alcazar
1118,2014-01-16,Bean There Done That,19.82,Lars,Azada
1119,2014-01-16,Hippokampos,31.14,Lars,Azada
1120,2014-01-16,Kronos Mart,286.24,Lars,Azada
1121,2014-01-16,Bean There Done That,12.33,Felix,Balas
1122,2014-01-16,Hippokampos,10.55,Felix,Balas
1123,2014-01-16,Kalami Kafenion,31.38,Felix,Balas
1124,2014-01-16,Hippokampos,20.84,Ingrid,Barranco
1125,2014-01-16,Katerina’s Café,27.82,Ingrid,Barranco
1126,2014-01-16,Hippokampos,36.17,Isak,Baza
1127,2014-01-16,Jack's Magical Beans,9.12,Isak,Baza
1128,2014-01-16,Ouzeri Elian,23.89,Isak,Baza
1129,2014-01-16,Coffee Cameleon,5.2,Linnea,Bergen
1130,2014-01-16,Hippokampos,16.53,Linnea,Bergen
1131,2014-01-16,Katerina’s Café,36.32,Linnea,Bergen
1132,2014-01-16,Brew've Been Served,5.82,Loreto,Bodrogi
1133,2014-01-16,Ouzeri Elian,12.47,Loreto,Bodrogi
1134,2014-01-16,Brewed Awakenings,6.53,Isande,Borrasca
1135,2014-01-16,Hippokampos,10.38,Isande,Borrasca
1136,2014-01-16,Guy's Gyros,31.48,Nils,Calixto
1137,2014-01-16,Hallowed Grounds,13.84,Nils,Calixto
1138,2014-01-16,Katerina’s Café,10.93,Nils,Calixto
1139,2014-01-16,Bean There Done That,5.56,Axel,Calzas
1140,2014-01-16,Guy's Gyros,32.8,Axel,Calzas
1141,2014-01-16,Shoppers' Delight,100.69,Axel,Calzas
1142,2014-01-16,Brewed Awakenings,6.39,Ada,Campo-Corrente
1143,2014-01-16,Hippokampos,17.66,Ada,Campo-Corrente
1144,2014-01-16,Hippokampos,14.89,Gustav,Cazar
1145,2014-01-16,Hippokampos,29.13,Gustav,Cazar
1146,2014-01-16,Guy's Gyros,11.31,Hideki,Cocinaro
1147,2014-01-16,Hallowed Grounds,18.2,Hideki,Cocinaro
1148,2014-01-16,Frydos Autosupply n' More,53.37,Lidelse,Dedos
1149,2014-01-16,Gelatogalore,32.4,Lidelse,Dedos
1150,2014-01-16,Hallowed Grounds,7.22,Lidelse,Dedos
1151,2014-01-16,Albert's Fine Clothing,91.71,Inga,Ferro
1152,2014-01-16,Brew've Been Served,16.9,Inga,Ferro
1153,2014-01-16,Guy's Gyros,29.7,Inga,Ferro
1154,2014-01-16,Brew've Been Served,7.31,Sven,Flecha
1155,2014-01-16,Guy's Gyros,25.57,Sven,Flecha
1156,2014-01-16,Kalami Kafenion,8.86,Sven,Flecha
1157,2014-01-16,Hallowed Grounds,4.98,Birgitta,Frente
1158,2014-01-16,Hippokampos,29.93,Birgitta,Frente
1159,2014-01-16,Katerina’s Café,13.91,Birgitta,Frente
1160,2014-01-16,Bean There Done That,17.4,Vira,Frente
1161,2014-01-16,Hippokampos,34.0,Vira,Frente
1162,2014-01-16,Kalami Kafenion,26.32,Vira,Frente
1163,2014-01-16,Brew've Been Served,12.83,Stenig,Fusil
1164,2014-01-16,Guy's Gyros,13.48,Stenig,Fusil
1165,2014-01-16,Guy's Gyros,30.76,Stenig,Fusil
1166,2014-01-16,Abila Airport,1676.53,Benito,Hawelon
1167,2014-01-16,Nationwide Refinery,2047.28,Benito,Hawelon
1168,2014-01-16,Stewart and Sons Fabrication,860.3,Benito,Hawelon
1169,2014-01-16,Brew've Been Served,12.67,Kanon,Herrero
1170,2014-01-16,Shoppers' Delight,16.84,Kanon,Herrero
1171,2014-01-16,Brew've Been Served,19.9,Varja,Lagos
1172,2014-01-16,Guy's Gyros,8.31,Varja,Lagos
1173,2014-01-16,Katerina’s Café,34.02,Varja,Lagos
1174,2014-01-16,Abila Airport,3917.3,Henk,Mies
1175,2014-01-16,Abila Airport,3032.97,Henk,Mies
1176,2014-01-16,Brew've Been Served,17.44,Minke,Mies
1177,2014-01-16,Gelatogalore,10.62,Minke,Mies
1178,2014-01-16,Roberts and Sons,155.76,Minke,Mies
1179,2014-01-16,Carlyle Chemical Inc.,419.93,Valeria,Morlun
1180,2014-01-16,Carlyle Chemical Inc.,1814.24,Valeria,Morlun
1181,2014-01-16,Katerina’s Café,34.9,Valeria,Morlun
1182,2014-01-16,Nationwide Refinery,4742.67,Valeria,Morlun
1183,2014-01-16,Nationwide Refinery,1494.44,Cecilia,Morluniau
1184,2014-01-16,Stewart and Sons Fabrication,4543.31,Cecilia,Morluniau
1185,2014-01-16,Katerina’s Café,19.44,Adra,Nubarron
1186,2014-01-16,Abila Zacharo,64.71,Elsa,Orilla
1187,2014-01-16,Jack's Magical Beans,14.86,Elsa,Orilla
1188,2014-01-16,Ouzeri Elian,29.99,Elsa,Orilla
1189,2014-01-16,Hallowed Grounds,17.74,Kare,Orilla
1190,2014-01-16,Kalami Kafenion,11.83,Kare,Orilla
1191,2014-01-16,Katerina’s Café,34.58,Kare,Orilla
1192,2014-01-16,Gelatogalore,22.19,Hennie,Osvaldo
1193,2014-01-16,Hallowed Grounds,12.61,Hennie,Osvaldo
1194,2014-01-16,Katerina’s Café,10.84,Hennie,Osvaldo
1195,2014-01-16,Abila Zacharo,31.31,Bertrand,Ovan
1196,2014-01-16,Coffee Cameleon,7.19,Bertrand,Ovan
1197,2014-01-16,Katerina’s Café,14.34,Bertrand,Ovan
1198,2014-01-16,Abila Zacharo,8.43,Felix,Resumir
1199,2014-01-16,Guy's Gyros,28.27,Felix,Resumir
1200,2014-01-16,Abila Scrapyard,1897.05,Dylan,Scozzese
1201,2014-01-16,Abila Airport,3138.98,Dylan,Scozzese
1202,2014-01-16,Jack's Magical Beans,12.56,Orhan,Strum
1203,2014-01-16,Guy's Gyros,31.31,Brand,Tempestad
1204,2014-01-16,Katerina’s Café,11.08,Brand,Tempestad
1205,2014-01-16,Brew've Been Served,4.7,Edvard,Vann
1206,2014-01-16,Guy's Gyros,37.8,Edvard,Vann
1207,2014-01-16,Brew've Been Served,8.18,Isia,Vann
1208,2014-01-16,Hippokampos,18.18,Isia,Vann
1209,2014-01-16,Roberts and Sons,240.66,Isia,Vann
1210,2014-01-16,Gelatogalore,12.33,Willem,Vasco-Pais
1211,2014-01-16,Jack's Magical Beans,6.95,Willem,Vasco-Pais
1212,2014-01-17,Hallowed Grounds,9.4,Lucas,Alcazar
1213,2014-01-17,Ouzeri Elian,35.81,Lucas,Alcazar
1214,2014-01-17,Bean There Done That,19.67,Lars,Azada
1215,2014-01-17,Bean There Done That,8.21,Felix,Balas
1216,2014-01-17,Gelatogalore,23.23,Felix,Balas
1217,2014-01-17,Hippokampos,12.86,Felix,Balas
1218,2014-01-17,Brewed Awakenings,8.16,Ingrid,Barranco
1219,2014-01-17,Guy's Gyros,8.64,Ingrid,Barranco
1220,2014-01-17,Hippokampos,11.93,Ingrid,Barranco
1221,2014-01-17,Jack's Magical Beans,7.57,Isak,Baza
1222,2014-01-17,Ouzeri Elian,38.6,Isak,Baza
1223,2014-01-17,Coffee Cameleon,6.81,Linnea,Bergen
1224,2014-01-17,Kalami Kafenion,140.78,Linnea,Bergen
1225,2014-01-17,Katerina’s Café,19.09,Linnea,Bergen
1226,2014-01-17,Brew've Been Served,3.09,Loreto,Bodrogi
1227,2014-01-17,Guy's Gyros,39.14,Loreto,Bodrogi
1228,2014-01-17,Guy's Gyros,8.54,Loreto,Bodrogi
1229,2014-01-17,Brewed Awakenings,8.69,Isande,Borrasca
1230,2014-01-17,Chostus Hotel,119.62,Isande,Borrasca
1231,2014-01-17,Hippokampos,8.92,Isande,Borrasca
1232,2014-01-17,Hallowed Grounds,14.58,Nils,Calixto
1233,2014-01-17,Katerina’s Café,32.13,Nils,Calixto
1234,2014-01-17,Bean There Done That,19.56,Axel,Calzas
1235,2014-01-17,Hippokampos,10.14,Axel,Calzas
1236,2014-01-17,Abila Zacharo,8.78,Ada,Campo-Corrente
1237,2014-01-17,Brewed Awakenings,6.0,Ada,Campo-Corrente
1238,2014-01-17,Hippokampos,14.93,Ada,Campo-Corrente
1239,2014-01-17,Albert's Fine Clothing,39.41,Gustav,Cazar
1240,2014-01-17,Bean There Done That,18.72,Gustav,Cazar
1241,2014-01-17,Katerina’s Café,13.11,Gustav,Cazar
1242,2014-01-17,General Grocer,78.03,Hideki,Cocinaro
1243,2014-01-17,Kalami Kafenion,27.73,Hideki,Cocinaro
1244,2014-01-17,Hallowed Grounds,18.6,Lidelse,Dedos
1245,2014-01-17,Kalami Kafenion,20.02,Lidelse,Dedos
1246,2014-01-17,Brew've Been Served,15.46,Inga,Ferro
1247,2014-01-17,Gelatogalore,34.59,Inga,Ferro
1248,2014-01-17,Guy's Gyros,8.31,Inga,Ferro
1249,2014-01-17,Brew've Been Served,12.56,Sven,Flecha
1250,2014-01-17,Shoppers' Delight,155.01,Sven,Flecha
1251,2014-01-17,Hallowed Grounds,15.98,Birgitta,Frente
1252,2014-01-17,Hippokampos,28.35,Birgitta,Frente
1253,2014-01-17,Abila Zacharo,21.21,Vira,Frente
1254,2014-01-17,Bean There Done That,5.77,Vira,Frente
1255,2014-01-17,Coffee Cameleon,9.16,Stenig,Fusil
1256,2014-01-17,Guy's Gyros,19.68,Stenig,Fusil
1257,2014-01-17,Hippokampos,15.77,Stenig,Fusil
1258,2014-01-17,Brew've Been Served,11.04,Kanon,Herrero
1259,2014-01-17,Shoppers' Delight,269.33,Kanon,Herrero
1260,2014-01-17,Brew've Been Served,13.66,Varja,Lagos
1261,2014-01-17,Guy's Gyros,22.18,Varja,Lagos
1262,2014-01-17,Guy's Gyros,37.55,Varja,Lagos
1263,2014-01-17,Guy's Gyros,15.4,Minke,Mies
1264,2014-01-17,Katerina’s Café,35.52,Minke,Mies
1265,2014-01-17,Stewart and Sons Fabrication,1753.17,Cecilia,Morluniau
1266,2014-01-17,Abila Zacharo,14.51,Adra,Nubarron
1267,2014-01-17,Coffee Cameleon,14.57,Adra,Nubarron
1268,2014-01-17,Katerina’s Café,38.21,Adra,Nubarron
1269,2014-01-17,Hallowed Grounds,3.25,Marin,Onda
1270,2014-01-17,Katerina’s Café,21.22,Marin,Onda
1271,2014-01-17,Hippokampos,52.31,Elsa,Orilla
1272,2014-01-17,Jack's Magical Beans,19.11,Elsa,Orilla
1273,2014-01-17,Ouzeri Elian,10.21,Elsa,Orilla
1274,2014-01-17,Gelatogalore,21.62,Kare,Orilla
1275,2014-01-17,Hallowed Grounds,18.22,Kare,Orilla
1276,2014-01-17,Katerina’s Café,22.18,Kare,Orilla
1277,2014-01-17,Brew've Been Served,16.62,Hennie,Osvaldo
1278,2014-01-17,Katerina’s Café,27.49,Hennie,Osvaldo
1279,2014-01-17,Coffee Cameleon,10.27,Bertrand,Ovan
1280,2014-01-17,Katerina’s Café,21.01,Bertrand,Ovan
1281,2014-01-17,Brew've Been Served,5.29,Felix,Resumir
1282,2014-01-17,Guy's Gyros,16.83,Felix,Resumir
1283,2014-01-17,Abila Zacharo,15.95,Sten,Sanjorge Jr.
1284,2014-01-17,Hallowed Grounds,9.72,Sten,Sanjorge Jr.
1285,2014-01-17,Gelatogalore,15.84,Orhan,Strum
1286,2014-01-17,Brew've Been Served,12.3,Brand,Tempestad
1287,2014-01-17,Chostus Hotel,114.22,Brand,Tempestad
1288,2014-01-17,Guy's Gyros,29.71,Brand,Tempestad
1289,2014-01-17,Brew've Been Served,19.39,Edvard,Vann
1290,2014-01-17,Guy's Gyros,35.1,Edvard,Vann
1291,2014-01-17,Hippokampos,14.57,Edvard,Vann
1292,2014-01-17,Abila Zacharo,39.67,Isia,Vann
